file_line,txn_id,user_id,timestamp,merchant_name,amount,device_id,reject_reason
936645,t_63e89946bcf9ff93,u_00843,2026-07-30T17:38:24Z,Marriott Store 231,26.12,d_001178,exact_duplicate
937279,t_12f0e3e71eb12672,u_01891,2026-07-15T11:42:37Z,Instacart,19.46,d_002651,exact_duplicate
937729,t_74c53ef84f492342,u_01234,2026-07-01T00:57:14Z,In-N-Out,4.78,d_001730,exact_duplicate
938068,t_477983d5869c4334,u_01746,2026-06-02T00:28:18Z,SQ *AIRBNB,17.76,d_002448,exact_duplicate
938875,t_0b314843610ad89f,u_01746,2026-07-04T23:08:07Z,SAFEWAY CA,39.08,d_002448,exact_duplicate
938956,t_73de91d0591929fd,u_00906,2026-07-31T06:06:46Z,TARGET ONLINE,7.24,d_001267,exact_duplicate
941716,t_039682bbe00e561a,u_00944,2026-07-26T14:13:41Z,SQ *STARBUCKS,20.61,d_001320,exact_duplicate
942149,t_4cdc98deaeea3091,u_01730,2026-07-11T21:29:06Z,Chevron,41.44,d_002423,exact_duplicate
942576,t_1f85f2dd8cec46cd,u_01772,2026-07-08T17:03:04Z,WALGREENS #8377,9.01,d_002483,exact_duplicate
943276,t_63038073567f8841,u_00955,2026-07-28T01:29:35Z,IN-N-OUT,18.91,d_001335,exact_duplicate
943924,t_50bf07d1be73e9db,u_00192,2026-06-08T02:58:30Z,PlayStation,3.36,d_000267,exact_duplicate
944315,t_04b847b6b135e4a1,u_01083,2026-07-28T05:14:35Z,Whole Foods,6.98,d_001517,exact_duplicate
944320,t_093c9aac255f5938,u_01218,2026-06-24T02:34:49Z,McDonalds,52.17,d_001708,exact_duplicate
945064,t_5b2b783a91cf71c9,u_01941,2026-07-23T04:38:01Z,Airbnb,15.52,d_002718,exact_duplicate
945265,t_16c70d9959bc3de5,u_00304,2026-07-05T05:32:36Z,Costco,39.71,d_000421,exact_duplicate
946571,t_7cb8fc11c1c5109a,u_01063,2026-07-10T02:59:09Z,Geico Store 691,17.25,d_001487,exact_duplicate
946607,t_453736393e5ffc80,u_01577,2026-06-14T00:30:01Z,Costco,30.96,d_002201,exact_duplicate
947514,t_626fae3da43154f0,u_01685,2026-07-19T23:29:04Z,Nike Store 893,25.64,d_002356,exact_duplicate
947524,t_7a5b24c60a11f860,u_01581,2026-06-09T22:48:45Z,Chevron,39.93,d_002209,exact_duplicate
947611,t_6b6edfdf3514943e,u_01345,2026-05-24T03:23:25Z,Chipotle,44.83,d_001879,exact_duplicate
947716,t_4f34cafb1950db5c,u_01521,2026-06-07T05:39:07Z,ALIEXPRESS #8929,54.36,d_002125,exact_duplicate
948106,t_6643eeb99bb4d53e,u_00692,2026-07-04T06:51:49Z,Delta Air Lines Store 845,37.94,d_000974,exact_duplicate
951374,t_767c71164adb6938,u_01845,2026-06-24T19:32:33Z,HOME DEPOT #4501,4.51,d_002585,exact_duplicate
951579,t_1f75175d70344add,u_01126,2026-06-06T06:42:49Z,Trader Joes,122.55,d_001579,exact_duplicate
951618,t_30e1d34c8d1d2ccf,u_01730,2026-06-16T23:43:32Z,Peets Coffee,22.72,d_002423,exact_duplicate
952123,t_519347b223862a0c,u_00519,2026-06-25T11:35:33Z,AliExpress,4.02,d_000726,exact_duplicate
952129,t_13949364244f4a2e,u_00397,2026-07-30T18:44:00Z,CHIPOTLE #9710,34.64,d_000553,exact_duplicate
952404,t_31d9ebb18e4a9347,u_01038,2026-07-06T07:32:21Z,PEETS COFFEE,24.35,d_001451,exact_duplicate
954327,t_393e8dce96b0296f,u_01893,2026-05-15T02:27:52Z,T-Mobile Store 937,35.98,d_002654,exact_duplicate
954877,t_09ede8853b3dbe3b,u_00375,2026-06-18T22:59:32Z,SEPHORA,171.24,d_000520,exact_duplicate
955059,t_46321b068be12d83,u_00104,2026-07-02T01:19:07Z,PG&E Store 87,13.13,d_000148,exact_duplicate
955867,t_1984805ce5b750df,u_00260,2026-05-26T14:21:31Z,Etsy Store 683,70.18,d_000362,exact_duplicate
956186,t_36fb8557f99d38a5,u_00081,2026-05-28T22:37:07Z,GOOGLE PLAY #455,11.42,d_000116,exact_duplicate
956576,t_4621f986ed084d90,u_01938,2026-05-05T10:40:15Z,Netflix,3.32,d_002715,exact_duplicate
957017,t_6009628ec69c921c,u_00391,2026-06-14T13:50:42Z,Ulta,13.04,d_000545,exact_duplicate
957215,t_57d59af2a7542915,u_00843,2026-06-30T13:46:49Z,Lululemon,119.59,d_001178,exact_duplicate
957294,t_3c70fb1d9556005b,u_00092,2026-07-14T01:22:07Z,Shell,69.62,d_000130,exact_duplicate
957763,t_08f934dc680c84ca,u_00776,2026-07-17T06:17:22Z,Venmo,23.88,d_001083,exact_duplicate
959313,t_0c659c8357e4bee5,u_01265,2026-06-12T13:29:40Z,Apple,13.93,d_001771,exact_duplicate
960662,t_30290be9e0e79314,u_01358,not_a_timestamp,Lyft Store 583,8.11,d_001895,unparseable_timestamp
961024,t_78704f0b066564fc,u_01979,2026-05-17T08:45:50Z,Amazon,35.69,d_002775,exact_duplicate
961033,t_365739f11fb655e5,u_00920,2026-07-08T08:41:01Z,VERIZON #4810,36.75,d_001287,exact_duplicate
961225,t_420720da536a7286,u_01380,2026-06-01T07:43:10Z,T-Mobile,31.27,d_001926,exact_duplicate
962487,t_7b6c946a99d8845c,u_00977,2026-06-03T23:43:33Z,United Airlines,19.11,d_001363,exact_duplicate
962562,t_177304bfd2f8702c,u_01448,2026-07-17T06:07:03Z,PLANET FITNESS SAN JOSE CA,11.79,d_002022,exact_duplicate
962773,t_01551c3f462c1180,u_01762,2026-07-06T08:16:02Z,Marriott,21.83,d_002470,exact_duplicate
962785,t_7574ad8c8bcf1690,u_01932,2026-06-12T07:09:37Z,DELTA AIR LINES,24.45,d_002706,exact_duplicate
962889,t_66584e51d9259e93,u_01471,2026-05-31T14:08:23Z,Etsy Store 25,12.95,d_002055,exact_duplicate
963223,t_0a8a2af0b1da180a,u_01496,2026-05-07T15:55:33Z,Grubhub,141.99,d_002088,exact_duplicate
964269,t_47a02c522bb6c14e,u_00946,2026-05-10T11:53:17Z,ALIEXPRESS HTTPSWWW,14.02,d_001322,exact_duplicate
964471,t_7ed301030cca45ea,u_01787,2026-07-11T10:55:47Z,UBER,14.62,d_002505,exact_duplicate
964658,t_3bd3faed68948128,u_01428,2026-07-25T04:52:03Z,WHOLE FOODS ONLINE,31.11,d_002838,exact_duplicate
964751,t_6b37e6044793a734,u_00848,2026-05-13T18:34:50Z,Sephora,8.75,d_001185,exact_duplicate
965942,t_348b6f5161ddf61e,u_01505,2026-06-30T01:16:46Z,Amazon Store 393,22.5,d_002103,exact_duplicate
966567,t_32b3ebbdbb36d3fa,u_00713,2026-05-12T08:52:22Z,SQ *APPLE,70.13,d_001004,exact_duplicate
966667,t_125bd6bc6738e876,u_00125,2026-05-09T03:55:18Z,Shell Store 335,32.25,d_000176,exact_duplicate
966877,t_59a7dcb94adc4dcf,u_01731,2026-07-07T07:51:27Z,PG&E Store 521,46.42,d_002424,exact_duplicate
967320,t_141819ecf4d6fb3e,u_00709,2026-07-29T03:02:41Z,Trader Joes,29.54,d_000997,exact_duplicate
967623,t_4eaa52c8621137c3,u_01698,2026-05-16T16:33:56Z,AliExpress,13.87,d_002374,exact_duplicate
968239,t_56c1a0a8a021abec,u_01844,2026-06-15T15:33:37Z,Target,48.47,d_002584,exact_duplicate
968580,t_13d204fa1ee816d9,u_00157,2026-07-12T15:28:44Z,Chevron,28.16,d_000216,exact_duplicate
968745,t_4a9520e45aceb132,u_00200,2026-07-31T14:46:02Z,ZELLE TRANSFER,21.88,d_000278,exact_duplicate
970442,t_148ae854e87c23ec,u_00470,2026-05-18T05:37:52Z,AMC Theatres,85.25,d_000663,exact_duplicate
970604,t_0226b885416e65b8,u_00050,2026-07-24T23:48:33Z,PLAYSTATION SUNNYVALE CA,38.77,d_000074,exact_duplicate
971081,t_4faed7d6fd95f943,u_00577,2026-07-24T01:35:00Z,7-Eleven,22.92,d_000808,exact_duplicate
971451,t_4358911278c8dd3f,u_00682,2026-06-23T08:19:26Z,CVS,24.75,d_000960,exact_duplicate
972380,t_7a9d4652bedb80e8,u_00685,2026-07-23T03:08:48Z,Grubhub Store 372,56.51,d_000964,exact_duplicate
972929,t_7a33886ad569c77f,u_00334,2026-05-15T11:39:09Z,Netflix,20.49,d_000462,exact_duplicate
974334,t_3e9a390865748322,u_00254,2026-07-07T18:41:01Z,CVS,126.72,d_000354,exact_duplicate
974340,t_1e9c6993d8c668b5,u_00603,2026-06-20T22:05:54Z,Spotify,236.19,d_000844,exact_duplicate
975687,t_7937b4ed79df18de,u_00343,2026-06-26T02:14:44Z,Zelle Transfer,26.87,d_000476,exact_duplicate
976308,t_082bc7d41d2d9f61,u_01218,2026-07-19T14:56:15Z,Safeway,75.07,d_001708,exact_duplicate
976609,t_7a604c3912870756,u_01691,2026-05-14T04:10:28Z,eBay Store 897,4.25,d_002364,exact_duplicate
978112,t_62f8786977a4e493,u_00976,2026-06-10T20:48:25Z,Best Buy,17.59,d_001362,exact_duplicate
978477,t_043359c9e553d613,u_00448,2026-07-23T04:13:47Z,Starbucks,8.94,d_000631,exact_duplicate
979106,t_2165fff6b24dd3b5,u_01034,2026-06-24T01:45:18Z,COSTCO,279.0,d_001446,exact_duplicate
980071,t_38ea5b7aa869fc41,u_00204,2026-07-16T19:33:52Z,SQ *PG&E,37.98,d_000283,exact_duplicate
980095,t_5a94020f83f5a814,u_00229,2026-06-05T22:05:53Z,Safeway Store 107,11.87,d_000318,exact_duplicate
980243,t_73269627fb7e6d4c,u_01172,2026-05-23T04:24:09Z,PANDA EXPRESS SAN JOSE CA,23.2,d_001646,exact_duplicate
980352,t_77011a6ed23228ad,u_00092,2026-06-14T22:43:06Z,PANDA EXPRESS #177,146.97,d_000130,exact_duplicate
980654,t_708ece59cbb7d2cd,u_00845,2026-06-17T02:02:58Z,Temu Store 909,23.12,d_001181,exact_duplicate
980727,t_15bbb39bf7ee7de2,u_01907,2026-07-14T12:42:11Z,Planet Fitness,11.35,d_002671,exact_duplicate
981294,t_027673ff86201b7b,u_01086,2026-05-23T13:01:47Z,Lululemon,10.7,d_001523,exact_duplicate
981546,t_3f60e0546a178eaf,u_01285,2026-06-21T05:36:06Z,Amazon Store 95,4.55,d_001798,exact_duplicate
982463,t_17319c22063e9ebb,u_01110,2026-05-14T01:18:30Z,Steam,23.26,d_001556,exact_duplicate
982706,t_3be480d51cd495d3,u_00919,2026-06-10T11:49:36Z,Airbnb,8.19,d_001286,exact_duplicate
984028,t_50a3458262a16eb3,u_01776,2026-07-27T04:33:14Z,Walmart,24.54,d_002490,exact_duplicate
984521,t_5ef0124a5a818feb,u_01304,2026-06-06T09:20:48Z,ALIEXPRESS CA,18.95,d_001820,exact_duplicate
986463,t_1687cfd6e5cc4eea,u_01767,2026-07-07T20:20:11Z,Etsy,48.12,d_002476,exact_duplicate
986718,t_432d7eec51d15a82,u_01084,2026-06-03T00:48:33Z,McDonalds,6.11,d_001519,exact_duplicate
987074,t_11025683be349cb7,u_00912,2026-07-09T04:08:39Z,Chevron,25.74,d_002815,exact_duplicate
987384,t_6b4806850daf1bfd,u_00864,2026-06-05T11:50:18Z,7-Eleven,36.44,d_001209,exact_duplicate
987819,t_092710a8ffafa59f,u_01459,2026-05-03T02:59:58Z,7-Eleven,19.68,d_002038,exact_duplicate
988940,t_419c75cb905e35c4,u_00188,2026-05-17T09:37:44Z,PANDA EXPRESS #2328,10.26,d_000261,exact_duplicate
988953,t_3323854b60188264,u_01240,2026-06-19T02:43:08Z,SHEIN #5375,24.86,d_001737,exact_duplicate
990044,t_3bf0a4b71f8b1e7c,u_00257,2026-07-30T14:12:30Z,Trader Joes,45.05,d_000359,exact_duplicate
990060,t_0a0eea5fbd4b36a8,u_00227,2026-07-22T04:58:57Z,Spotify,9.55,d_000315,exact_duplicate
990244,t_5d8cb5c906a4e8c5,u_01761,2026-06-26T19:41:40Z,SAFEWAY #8224,43.69,d_002469,exact_duplicate
990367,t_01a79f495498792b,u_01671,2026-06-28T16:05:20Z,AMC Theatres,17.72,d_002334,exact_duplicate
990767,t_6adadf4cdb68c3b7,u_01844,2026-06-11T05:23:51Z,SUBWAY SUNNYVALE CA,23.42,d_002584,exact_duplicate
990830,t_50c3d5e9e1661cc9,u_01245,2026-07-04T04:14:40Z,STARBUCKS #7578,60.54,d_001742,exact_duplicate
990841,t_3c168d8d6d650f41,u_01354,2026-06-19T04:59:29Z,Walmart,74.74,d_001891,exact_duplicate
990886,t_2cca774940d9e8e0,u_00588,2026-05-05T00:43:35Z,EBAY,18.79,d_000822,exact_duplicate
991025,t_2af03b6c3b5a0644,u_01321,2026-06-04T04:09:57Z,AliExpress,20.6,d_001845,exact_duplicate
991469,t_244684f1dabc43fa,u_00092,2026-05-18T04:06:26Z,Verizon,13.16,d_000130,exact_duplicate
991831,t_775c011c506652a9,u_00634,2026-06-10T03:46:55Z,SQ *SPOTIFY,32.06,d_000892,exact_duplicate
992224,t_750bfbf42b503dcb,u_01645,2026-07-07T13:59:03Z,CVS HTTPSWWW,3.03,d_002296,exact_duplicate
992562,t_51fefc72b990667e,u_00188,2026-05-17T15:36:23Z,7-Eleven,18.05,d_002855,exact_duplicate
992935,t_264490aae60da9fe,u_00192,2026-07-14T09:57:38Z,SQ *VENMO,12.98,d_000267,exact_duplicate
993670,t_14b736527f6c6553,u_01494,2026-07-10T03:01:22Z,Planet Fitness,50.52,d_002085,exact_duplicate
993678,t_681ac6fbd5b94f6c,u_01893,2026-05-15T13:48:30Z,Lululemon,59.38,d_002654,exact_duplicate
994136,t_1738817d8e3055da,u_01861,2026-07-30T02:40:39Z,eBay,22.74,d_002608,exact_duplicate
994192,t_2e308ca9cee90fb2,u_01966,2026-06-19T23:27:00Z,Nike,30.52,d_002756,exact_duplicate
995507,t_275afbcca99bdcc1,u_01993,2026-06-01T03:37:08Z,Best Buy,63.17,d_002796,exact_duplicate
995862,t_47ebfa1f32faae53,u_00014,2026-07-21T00:18:51Z,Instacart,28.92,d_000023,exact_duplicate
996815,t_7af8bbb81d65f7d5,u_00192,2026-06-24T09:33:13Z,Philz Coffee,9.59,d_000267,exact_duplicate
997774,t_0648aea72c9ded3a,u_00450,2026-05-31T15:45:28Z,SQ *PHILZ COFFEE,4.47,d_000634,exact_duplicate
998328,t_2e38ba4bd479881f,u_00392,2026-05-19T04:53:06Z,Walmart,4.34,d_000546,exact_duplicate
998972,t_6929d2d6ce816893,u_01850,2026-07-27T10:15:00Z,AliExpress,7.33,d_002593,exact_duplicate
999510,t_58f52d16abd51a8c,u_01214,2026-07-09T23:23:16Z,WHOLE FOODS #7745,37.63,d_001704,exact_duplicate
1000537,t_6e644095b5ffa14b,u_01733,2026-05-07T02:43:51Z,Whole Foods,48.87,d_002427,exact_duplicate
1000712,t_4d15d41130c4eb5d,u_00132,2026-07-06T17:18:53Z,Grubhub,20.87,d_000184,exact_duplicate
